"source,text,created_at,retweet_count,favorite_count,is_retweet,id_str"
"Twitter Web Client,How can Jeb Bush expect to deal with China Russia + Iran if he gets caught doing a ""plant"" during my speech yesterday in NH?,10-13-2015 15:52:02,2403,4322,false,653961401363468288"
"Twitter for Android,The arrogant young woman who questioned me in such a nasty fashion at No Labels yesterday was a Jeb staffer! HOW CAN HE BEAT RUSSIA &amp; CHINA?,10-13-2015 11:39:52,2294,3971,false,653897939933364224"
"Twitter for Android,""@americanhowl: While @realDonaldTrump rallies #NoIranDeal tomorrow @JebBush will call China to ask for donations  http://t.co/dCoGJYF6fU"",09-09-2015 03:20:28,1165,1482,false,641451073631338496"
"Instagram,Depression- be careful of China! https://t.co/6BGk0ZjKwT,08-24-2015 15:04:00,1792,2269,false,635829918199324672"
"Twitter for Android,Markets are crashing - all caused by poor planning and allowing China and Asia to dictate the agenda. This could get very messy! Vote Trump.,08-24-2015 13:43:13,4226,6605,false,635809588567257088"
"Twitter for Android,As I have long stated we are so tied in with China and Asia that their markets are now taking the U.S. market down. Get smart U.S.A.,08-24-2015 13:30:48,4006,6027,false,635806464595116032"
"Twitter Web Client,""@DavidHerjavec @realDonaldTrump completely right on China...just watch the news #GoTrump"",08-12-2015 17:22:54,710,1883,false,631516221003927553"
"Twitter for Android,""@Foshay504: @greta DonaldTrump-Love him! It's time to run America like a business. We've given all our wealth to China n Mexico!! No more!,07-26-2015 02:09:38,354,792,false,625125795195920384"
"Twitter for Android,Who would you rather have negotiating for the U.S. against Putin Iran China etc. Donald Trump or Hillary? Is there even a little doubt?,06-21-2015 00:57:54,1270,2128,false,612424168055939072"
"Twitter for Android,""@AndyBran: @JoeNBC  Mr. Trump nailed it! Wow: After Doubts Economists Find China Kills U.S. Factory Jobs - http://t.co/bzYPJ5bWSo"""",06-19-2015 11:55:49,69,81,false,611864962382843904"
"Twitter Web Client,China just hacked our federal government &amp; stole gov. workers' information. Why do our leaders let China get away with this?! No respect.,06-05-2015 20:10:06,184,232,false,606915921958060033"
"Twitter for Android,""@jsilva74366572:  @nicksibrodi vote for Trump unless u want to keep getting fucked by isis china lobbyists and everyone else"",05-31-2015 10:48:12,193,248,false,604962578171850753"
"Twitter for Android,""@2014_vince: @njm4250 That means he can get the better of china..china control bush.obama.....Trump usescontrols china.never loses"",05-27-2015 04:45:08,12,35,false,603421658142113792"
"Twitter for Android,""@champforrest: @megynkelly  Bringing jobs back from China &amp; Asia is a winning issue. He'll capture the Reagan Democrats. Hope he runs."",05-21-2015 05:52:58,21,26,false,601264400390062080"
"Twitter Web Client,""@iamgavinjame To make America great again we must #THINKBIG &amp; understand that it's #TimeToGetTough on China! @realDonaldTrump will do that!,05-20-2015 16:44:25,21,41,false,601065955855376384"
"Twitter Web Client,TPP does not stop Japan's currency manipulation &amp; China has a backdoor to join. It must be stopped. We need to protect the American worker!,05-19-2015 19:21:32,335,511,false,600743104908496896"
"Twitter Web Client,Our debt finances China's military. It's time to get tough - we hold all the cards. Let's Make America Great Again! https://t.co/u25yI5T7E8,05-19-2015 18:40:19,60,139,false,600732734668025856"
"Twitter for Android,""@cerrabella: @realDonaldTrump China to build military base in Africa next to critical choke oil transport- zerohedge http://t.co/DWbXc80gzv,05-12-2015 05:10:46,30,40,false,597992288535650304"
""
"Twitter for Android,The best social program by far is a JOB! Our jobs are being taken away from us by China and many other countries - incompetent leader.,04-28-2015 13:03:54,802,1053,false,593037926369464320"
"Twitter for Android,.@PennyPritzker Really important to cover currency manipulation in trade agreements - that's where China and others are beating us. Best!,04-25-2015 15:20:33,23,46,false,591985150575190016"
"Twitter for Android,How do you take care of our people if you don't make anything? We don't make anything. We are rapidly losing our manufacturing to China etc.,04-25-2015 10:00:51,144,205,false,591904699181309953"
"Twitter for Android,""@rightjj: @realDonaldTrump: I've to say that you're making sense in a lot of things especially on China! Nobody else dares to raise it!"",04-23-2015 13:08:44,12,15,false,591227205759410177"
"Twitter for Android,""@lorry_bennetti: @realDonaldTrump China has been laughing at the W??RLD for a long time &amp; will continue to do so!"",04-23-2015 12:52:07,12,26,false,591223022457073664"
"Twitter Web Client,China has a backdoor into the Trans-Pacific Partnership. This deal does not address currency manipulation. China is laughing at us.,04-22-2015 21:01:50,121,163,false,590983873451978753"
"Twitter for Android,""@stephenfhayes: Trump: ""I have made a fortune against China.I know all of the killers on Wall Street."" Trump v China? ""China has no chance!,04-19-2015 02:29:26,24,49,false,589616766701146112"
"Twitter for Android,""@Josh_Millard16: I'm loving everything DonaldTrump has been saying about the Iranian Nuclear deal China Mexico and the border.Please run,04-01-2015 06:24:59,10,29,false,583153063806046208"
"Twitter Web Client,My @WMUR9 Commitment 2016 Conversation with @JoshMcElveen discussing leadership China healthcare &amp; veterans http://t.co/85z3kFCDwt,03-30-2015 20:24:44,15,37,false,582639618350288896"
""
"Twitter for Android,""@Teeroyd: @realDonaldTrump you told America what needs to happen with china trade jobs ect..so you need to run - 2016!,12-18-2014 08:42:38,17,31,false,545499365222019073"
"Twitter for Android,""@JackWitty: I don't want a party as My President I want a decisiveconfident Leader. @realDonaldTrump will ""fire"" China. Give US a spark"",12-13-2014 09:38:26,32,54,false,543701468008960001"
"Twitter for Android,""@redvetttes: @realDonaldTrump @itsRyanHilton if he tells China where to go He has my vote"",12-11-2014 20:31:37,11,25,false,543141071820439552"
"Twitter for Android,As China and the rest of the World continue to rip off the U.S. economically they laugh at us and our president over the riots in Ferguson!,11-25-2014 08:07:45,504,585,false,537155665635344385"
"Twitter for BlackBerry,Obama's China 'climate' deal binds America with language of 'will' curb emissions now while China only 'intends' to curb in 2030. Bad deal!,11-17-2014 21:29:18,102,138,false,534458281901948930"
"Twitter Web Client,My @greta int. discussing $25000 gift to USMC Tahmooressi Obama's trip to China &amp; the 2014 election results http://t.co/qOhrBhgvxW,11-11-2014 18:18:59,26,39,false,532236056893333505"
"Twitter for Android,Remember we don't get any oil from Iraq China gets whatever ISIS hasn't already taken. So why isn't China sending the troops? Too smart!,11-09-2014 09:08:17,93,124,false,531372695917957120"
"Twitter Web Client,Chinese oil trader just bought ""record number"" of Mideast crude http://t.co/ocwvpfElji  China gains while we fight ISIS. What are we doing?,10-30-2014 18:30:06,81,71,false,527890202673840128"
"Twitter for Android,""@InTheElections: @realDonaldTrump China wouldn't be laughing at President Trump."" So true!,10-14-2014 04:12:52,28,96,false,521876267193602048"
"Twitter Web Client,#TrumpVlog China is laughing at U.S. http://t.co/gWiy6t8eyS,10-13-2014 17:52:28,59,59,false,521720136722808832"
"Twitter for Android,Wow China exports rise 15% in September. They are laughing at USA!,10-13-2014 13:21:14,185,205,false,521651877352857600"
"Twitter for Android,China is ripping wealth out Africa and yet as usual refuses to put anything back to help with Ebola. ""Let the stupid Americans do it!"" SAD,10-10-2014 00:49:16,368,362,false,520375475227471872"
"Twitter for Android,Right now 4000 U.S. troops are stupidly heading to West Africa to help fight Ebola.No help from China Russia or wealthy African oil nations,10-09-2014 13:17:04,677,545,false,520201280120455168"
"Twitter for Android,In a little reported event China has just overtaken the United States as the NUMBER ONE World economic power! Great going Washington!,10-09-2014 11:25:29,595,416,false,520173199536173058"
"Twitter Web Client,China has just overtaken us as the world's largest economy. We are busy wasting $'s while China builds airports &amp; skyscrapers.,10-08-2014 21:09:10,409,405,false,519957697530044417"
"Twitter for Android,Obama is looking like an incompetent fool in the handling of the war against.ISIS! Why isn't China and Russia helping - they gain so much!,10-08-2014 12:20:03,211,288,false,519824543377268737"
"Twitter Web Client,China's the leading exporter of Iraqi oil yet they won't lift a finger against ISIS. Why should we do the heavy lifting for China's gain?,09-19-2014 17:47:48,294,280,false,513021653102919682"
"Twitter Web Client,China is going to complete 59 new theme parks by 2020 over $23B in expansion. That would take over 100 years in our country.,09-05-2014 20:42:58,165,186,false,507992304737865729"
"Twitter Web Client,China continues to be on the move both technologically and militarily. Obama is sitting by and watching.,09-04-2014 17:41:20,176,225,false,507584209796730880"
"Twitter for Android,The same ""brilliant"" negotiators that gave up five Taliban leaders for one traitor  are now making trade deals with China &amp; others.No chance,06-08-2014 13:44:55,273,238,false,475634580620197893"
"Twitter for Android,By the end of this year China will be the number one economic power on earth and the U.S. will owe 20 trillion dollars much of it to China!,06-08-2014 11:23:46,566,215,false,475599057138638848"
"Twitter Web Client,US trade deficit hit $64B+ in April 2 yr record high http://t.co/e5RuDJxexp We must do better. China is ripping us. Bring the jobs home!,06-04-2014 15:37:14,106,102,false,474213293717200897"
"Twitter for Android,Remember China is not a friend of the United States!,05-20-2014 05:46:22,333,419,false,468628780991258625"
"Twitter for Android,A classic - China just signs massive oil and gas deal with Russia giving Russia plenty of ammo to continue laughing in U.S. face.,05-20-2014 05:45:02,257,184,false,468628444192845825"
"Twitter Web Client,China will now pass our economy this year way ahead of projections. Pres. Obama - China's greatest asset!,05-02-2014 13:17:56,237,196,false,462219439052980224"
"Twitter for Android,Isn't it ironic that China is going all in nuclear for energy while at the same time making wind turbines for others. @alexsalmond,04-25-2014 22:12:45,154,122,false,459817313408417792"
"Twitter Web Client,China is closing a massive oil deal w/ Russia taking advantage of the Ukraine conflict http://t.co/tItkQ0PmZH Smart unlike our leaders.,04-22-2014 20:37:18,225,176,false,458706132035309568"
"Twitter for Android,Once the tragic mistake of going into Iraq was made we should have at least taken the oil (or at least some of it). Now Iran &amp; China get it,04-22-2014 08:53:54,112,132,false,458529115197681664"
"Twitter for Android,For China of all nations to search the massive Indian Ocean and pick up the ping from the black box of flight 370 sounds a bit far fetched,04-05-2014 18:11:29,144,149,false,452508840752607232"
"Twitter Web Client,If you've looked over the yearsI've been right on virtually every issue from Iraq (not going in but if so taking the oil) to jobs to China,03-26-2014 14:23:23,127,182,false,448827557241421824"
"Twitter for Android,We're spending a fortune looking for the lost plane with mostly Chinese passengers and that's OK-but how much are Russia &amp; China spending?,03-20-2014 23:44:54,499,446,false,446794542839500802"
"Twitter Web Client,China has just intervened to lower the yuan- in other words they will continue to screw the U.S.!,02-28-2014 15:48:07,116,102,false,439426797395279872"
"Twitter for Android,""@cstevechristyjr: @realDonaldTrump the Country needs a business man in charge that is not afraid to call out China. DT for P!""  True!,02-22-2014 12:26:34,32,48,false,437201751075463168"
"Twitter Web Client,Hope &amp; Change! China now controls a record number of our debt  http://t.co/qErjUHyUlH,01-20-2014 20:51:55,139,66,false,425370123621236736"
"Twitter for Android,We should be focusing on beautiful clean air &amp; not on wasteful &amp; very expensive GLOBAL WARMING bullshit! China &amp; others are hurting our air,12-15-2013 10:07:49,472,393,false,412162068989874176"
"Twitter Web Client,The problem w/ the concept of ""global warming"" is that the U.S. is spending a fortune on ""fixing it"" while China &amp; others do nothing!,12-05-2013 13:54:50,212,179,false,408595321384476673"
"Twitter for Android,If we could force Russia China and other competitors to use ObamaCare we would be able to instantly destroy their great economic success!,11-11-2013 03:11:51,524,366,false,399736198643847168"
"Twitter Web Client,China just called. They want to lend Obama another $1B for the ObamaCare web site.,10-30-2013 20:50:07,411,256,false,395653865896308737"
"Twitter Web Client,Iraq is being ravaged by Al Qaeda. Country in utter chaos &amp; all oil is going to Iran &amp; China http://t.co/z5feKpJfUr Terrible mistake!,10-28-2013 20:49:44,68,16,false,394928994899869696"
"Twitter for Android,Wow China's growth accelerated 7.8% in third quarter.  If the U.S. had half that number we would be the talk of the World - need leadership,10-18-2013 19:48:24,213,106,false,391289680010158080"
"Twitter Web Client,Many countries including allies already see China as world superpower http://t.co/vIM7i2QDAH We have greatest military yet no respect,10-11-2013 20:13:45,95,41,false,388759344772182016"
"Twitter Web Client,The new reality China and Japan are warning us not to default http://t.co/LRVaKB6ZiG  Reckless government spending has made us weak.,10-08-2013 20:33:08,99,37,false,387677061587804160"
"Twitter Web Client,China Russia and Iran are laughing at us. We have weak leaders who are threatening our national security. Dangerous times.,09-12-2013 19:19:04,429,174,false,378236334273331201"
"Twitter for Android,I am not angry at Russia (or China) because their leaders are far smarter than ours. We need real leadership and fastbefore it is too late,09-06-2013 13:20:52,554,251,false,375971865996832768"
"Twitter Web Client,China OPEC and Russia laugh at us. But now thanks to Obama so does Syria. Very sad!,09-03-2013 18:48:47,176,80,false,374967222512267264"
"Twitter for Android,China is already preparing to benefit economically from this mess. They will pick up the pieces and make yet another fortune-&amp; laugh at us!,08-31-2013 09:43:15,144,65,false,373742774597992448"
"Twitter Web Client,I will be doing Greta Van Susteren @gretawire tonight at 10 PM on Fox News talking about China &amp; Mitt's failed campaign team.,08-20-2013 20:57:50,25,17,false,369926270814924801"
"Twitter Web Client,My @SteveDeaceShow int. on China the economy and my upcoming keynote at @theFAMiLYLEADER Leadership Summit http://t.co/wdwwBE83wz,08-01-2013 17:39:29,17,10,false,362990986026172416"
"Twitter for Android,""@lazyj70: @realDonaldTrump @Maathewdavis beating China and I'd just like to see someone that's in it for the good of the USA.  Great!,07-29-2013 01:55:10,13,17,false,361666174951497729"
"Twitter for Android,""@Maathewdavis: @realDonaldTrump if Mr. Trump runs for president America will get back to beating china! Go trump!!"",07-29-2013 01:43:05,54,61,false,361663135146442752"
"Twitter Web Client,The new reality - China's demand for oil now controls the market http://t.co/lqKTTsyCoQ  And OPEC gets away with ripping us off at $105!,07-26-2013 18:21:32,72,18,false,360827239169929216"
"Twitter for Android,""@3valuedlogic: @realDonaldTrump the Wall Street Journal believes that China will over take the US in built assets by next year. Question.,07-24-2013 10:16:33,11,2,false,359980414380679168"
"Twitter Web Client,ginrnnr2                    ""@realDonaldTrump ...is China economy in a ""bubble""?""  Only if we want it to be!,07-23-2013 17:58:56,13,7,false,359734388956741632"
"Twitter for Android,China is taking the oil from Iraq after we spent 1.5 trillion dollars and thousands of lives for their ""freedom"". Our leaders are so stupid!,07-23-2013 11:29:19,562,229,false,359636340666675200"
"Twitter for Android,China is building 50 brand new airports while our country continues to rott! Very sad.,07-23-2013 11:14:07,239,103,false,359632513569783808"
"Twitter Web Client,In @oreillyfactor's No Spin Zone re: ObamaCare causing unemployment negotiating with China &amp; my $5M court win http://t.co/2ZWlIKVGia,07-19-2013 16:54:03,17,14,false,358268507642798081"
"Twitter Web Client,Ready to get mad?! We are sending foreign aid to China our greatest threat http://t.co/ljj6DcWb3Z We are financing our enemy.,07-15-2013 19:07:29,214,52,false,356852537749553153"
"Twitter for Android,""@SScottlilly80: @realDonaldTrump Run for president we need someone to stand up china and Russia. They laugh at us now."" They do laugh!,07-14-2013 06:52:34,26,29,false,356305203433193472"
"Twitter for Android,Snowden has given serious information to China and Russia-anyone who thinks otherwise is a dope! He is a traitor who fled-he knew the crime!,07-11-2013 00:20:05,230,128,false,355119266317615105"
"Twitter for Android,""@TeaPartyHub: Infuriating that our government buys our flags from China! Such disrespect! http://t.co/JJ4bjbjZ0J @WashingtonDCTea,06-28-2013 12:59:38,73,18,false,350599370120511488"
"Twitter Web Client,China loved Obama's climate change speech yesterday. They laughed! It hastens their takeover of us as the leading world economy.,06-26-2013 19:34:01,343,104,false,349973845228269569"
"Twitter for Android,""@Michelle823: @realDonaldTrump made in China! No way! Lead the manufacturing back to USA !"" I am working hard to do so!,06-26-2013 01:12:58,32,31,false,349696756155564034"
"Twitter Web Client,Our debt is about to top $17T. ObamaCare and China (&amp; others) are killing American business.,06-24-2013 19:31:34,339,134,false,349248454045859841"
"Twitter Web Client,We are being embarrassed by Russia and China on Snowden (and much more) yet Obama is talking about global warming on Tuesday.,06-24-2013 18:26:01,322,146,false,349231954396332032"
"Twitter for Android,Snowden is doing great damage to our relations with other countries and U.S.prestige. China is laughing at us as he continues illegal action,06-18-2013 14:22:43,61,31,false,346996400963338240"
"Twitter for Android,Snowden is sitting in China and taunting the U.S. He is mocking us as a Country. Great time to place a tax on China trade if not turned over,06-18-2013 14:13:02,96,36,false,346993964483743746"
"Twitter Web Client,My @piersmorgan interview on Snowden the traitor national security and China hacking us http://t.co/lNzWBUUvQl,06-14-2013 19:10:26,58,37,false,345619254042832897"
"Twitter for Android,Lightweight @DannyZuker is too stupid to see that China (and others) is destroying the U.S. economically and our leaders are helpless! SAD.,06-13-2013 01:25:14,93,42,false,344988801850015744"
"Twitter Web Client,I've been warning about China since as early as the 80's. No one wanted to listen. Now our country is in real trouble. #TimetoGetTough,06-12-2013 15:47:08,395,109,false,344843316917059584"
"Twitter for Android,""@tabloidhack: 2016 platform? China must be stopped from treating the U.S. like a chump says @realDonaldTrump. http://t.co/FTqgBwpTDG"",06-11-2013 12:16:27,31,18,false,344427911006281729"
"Twitter Web Client,China is openly sailing warships in our waters &amp; arming countries in our hemisphere including Mexico http://t.co/XJToExBsJH Ally?,06-10-2013 18:25:51,164,43,false,344158484109070337"
"Twitter Web Client,.@foxandfriends int. on gov. collecting data whistle blower hiding in China &amp; no bikinis in Miss World pageant http://t.co/OwjdB1pS5F,06-10-2013 17:22:18,22,8,false,344142489562804224"
"Twitter Web Client,Via @Newsmax_Media by Courtney Coren: ""Trump: China Gets Iraq Oil; US Gets Nothing"" http://t.co/0xxSwuNaZq,06-04-2013 15:59:55,30,9,false,341947431757443073"
"Twitter Web Client,Pres. Obama is meeting with China's Pres. this week http://t.co/EVgjZXfHKD He will get zero deliverables. China laughs at us.,06-03-2013 19:52:00,86,36,false,341643448362881024"
"Twitter Web Client,China has done great under Obama. Increased private US holdings by 500%. Hacks our military &amp; R&amp;D. Robs us blind daily.#timetogettough,05-30-2013 16:20:16,419,144,false,340140612529573888"
"Twitter Web Client,My @TeamCavuto interview re: 2016 the need for leadership in our country Syria &amp; China hacking our military http://t.co/QXBuM8hR9n,05-30-2013 15:30:57,20,12,false,340128201273667584"
"Twitter Web Client,Military has announced that China has successfully hacked our advanced weapon designs. China is our enemy.Should we offset this on our debt?,05-29-2013 20:17:56,264,86,false,339838035195752448"
"Twitter Web Client,Just as I predicted Iraq is deteriorating into utter chaos http://t.co/oKSSMU20i6  The war was a waste. China is taking all the oil.,04-26-2013 18:04:41,128,51,false,327845703919484928"
"Twitter Web Client,Dangerous. While Obama is cutting down our military China has announced plans to build more aircraft carriers http://t.co/JJnSRYhU9w,04-25-2013 19:28:11,160,46,false,327504327335886848"
"Twitter Web Client,Our enemy China is illegally buying oil from our enemy Iran http://t.co/HCndC36H2Z China loves it!,04-22-2013 20:22:49,106,35,false,326430912881516545"
"Twitter Web Client,The Chinese must still be laughing at Kerry's trip to China.  He got nothing gave them everything and promised even more.,04-17-2013 18:05:38,182,144,false,324584451495571456"
"Twitter for Android,China will extract much from Secretary Kerry and the U:S. in order for them to help us with the North Korea problem-don't let this happen!,04-13-2013 23:24:45,93,27,false,323215207126163458"
"Twitter for Android,""@CoolCanuckChick: @realDonaldTrump I thought China was good with the U.S.?""  Only if you want no country left!,04-13-2013 21:38:38,28,8,false,323188504328806400"
"Twitter for Android,Ridiculous that they gave the 14 year old golfer from China a one stroke penalty for slow play at The Masters(see I can stick up for China),04-13-2013 03:55:47,412,362,false,322921029708165120"
"Twitter for Android,""@HogmanjemJack: @realDonaldTrump After Obama bailed out GM for $80 Billion 7 out of 10 GM cars made in China!"",04-13-2013 03:43:53,101,29,false,322918034585026560"
"Twitter Web Client,@bakerjb19 China will only rule if we let them--or are stupid.,04-12-2013 21:15:32,4,3,false,322820301824081920"
"Twitter Web Client,China controls North Korea. So now besides cyber hacking us all day they are using the Norks to taunt us.  China is a major threat.,04-12-2013 19:26:41,267,128,false,322792909780963328"
"Twitter Web Client,It's Tuesday how much has China stolen from us today through cyber espionage?,04-09-2013 20:09:16,206,104,false,321716462966415362"
"Twitter Web Client,The new reality. 'China Daily' is sold in street newspaper vending machines across DC. Why not? They own the place.,04-08-2013 19:53:09,163,55,false,321350017149460481"
"Twitter for Android,China is pushing North Korea!,04-06-2013 23:08:01,192,79,false,320674283372302336"
"Twitter for Android,""@trackdonny: @realDonaldTrump . Thanks for spreading the truth about China and all Donald trump. You rock brother. Donny stjohn Sag. Actor"",04-05-2013 13:43:30,9,8,false,320169829959090177"
"Twitter for Android,North Korea can't survive or even eat without the help of China. China could solve this problem with one phone call-they love taunting us!,04-05-2013 13:08:46,515,164,false,320161090732433409"
"Twitter Web Client,The purpose of China's massive military buildup on the Nork's border is to intimidate us. China attacked us during the Korean War.,04-03-2013 19:09:05,105,36,false,319526989201555457"
"Twitter Web Client,We should look to China where big time pollution takes place as they manufacture inefficient and costly wind turbines for Scotland!,04-03-2013 13:09:07,64,25,false,319436402788007936"
"Twitter Web Client,I think it was terrible that Tim Cook of Apple apologized to China. What the hell is he apologizing for? Steve Jobs wouldn't.,04-02-2013 20:40:41,279,161,false,319187653784371201"
"Twitter Web Client,The Yuan hit another record high against the Dollar. China is laughing at our expense.,04-02-2013 19:49:33,127,38,false,319174786548908032"
"Twitter Web Client,China has control over North Korea!,04-02-2013 19:48:04,155,60,false,319174411422928896"
"Twitter Web Client,Sacrificing our nation's bravest for  ungrateful Iraqis = great for China. China is taking majority of the oil http://t.co/U94jvw9pGT,04-01-2013 20:47:27,102,32,false,318826970139983872"
"Twitter for Android,No I'm saying that the World is paying the price for China's pollution while they make a fortune with their dirty factories! Very sad.,03-30-2013 22:08:46,215,103,false,318122658745159680"
"Twitter for Android,Major article in New York Times today discusses the cost of environmental damage in China and how it is RAPIDLY GROWNG! Rest of World pays.,03-30-2013 21:47:08,96,31,false,318117211665469441"
"Twitter for Android,China is the biggest environmental polluter in the World by far. They do nothing to clean up their factories and laugh at our stupidity!,03-30-2013 21:30:35,285,95,false,318113046822273027"
"Twitter for iPhone,We have tremendous economic power over China if our leaders knew how to use it which they don't! China's economy would collapse without us.,03-30-2013 19:43:06,195,86,false,318085997000806400"
"Twitter for Android,North Korea is reliant on China. China could solve this problem easily if they wanted to but they have no respect for our leaders.,03-30-2013 11:33:42,284,84,false,317962835974053888"
"Twitter Web Client,Terrible economic numbers released today. US GDP only grew 0.4% during Oct-Dec 2012 quarter http://t.co/i8pTLtCMf3 Great news for China.,03-28-2013 18:29:37,92,17,false,317342730466516993"
"Twitter Web Client,After decades of our leaders allowing China to steal our jobs &amp; R&amp;D the Chinese will 'overtake America' in 2016 ...,03-25-2013 21:00:30,150,46,false,316293536221908992"
"Twitter Web Client,...Re: China--I told you that a long time ago. http://t.co/s2j9iRNfMA,03-25-2013 21:00:24,41,11,false,316293513539108864"
"Twitter Web Client,China's top academics are working w/ PLA in cyber-espionage of our state secrets &amp; R&amp;D http://t.co/T82A4yCPAP They are laughing at us!,03-25-2013 20:30:19,56,19,false,316285942333841409"
"Twitter Web Client,Obama has now become the weakest POTUS against China yuan just hit record high against dollar http://t.co/sEbQQycPmf  Very sad!,03-25-2013 20:17:28,172,41,false,316282709154619392"
"Twitter Web Client,Surprise - China has spies throughout NASA stealing our R&amp;D http://t.co/e3MjOud1mU When will we ever make them pay for espionage?,03-08-2013 19:46:19,161,34,false,310114273370198016"
"Twitter Web Client,China has announced it is ""fully prepared"" for a currency war http://t.co/e9ZE2OrLqn Outrageous - they have no fear of our leaders.,03-04-2013 20:10:26,151,34,false,308670794135924736"
"Twitter Web Client,As China is built on corporate espionage currency manipulation &amp; cheap labor its economy is a ticking time bomb http://t.co/YEPSWFPm6l,02-28-2013 21:45:02,127,51,false,307245049966653441"
"Twitter Web Client,There was a major diplomatic breakthrough yesterday w/the White House Iran &amp; China. All celebrated Chuck Hagel being voted in as SOD.,02-27-2013 20:46:54,89,35,false,306868031676633089"
"Twitter for Android,The United States better address China's exchange rate before they steal our country and it is too late! China is laughing at us.,02-26-2013 02:54:58,552,307,false,306235882585870336"
"Twitter Web Client,China is buying gas fields in Texas http://t.co/G6tW5gSKti &amp; stealing our corporate secrets...,02-25-2013 21:13:57,211,36,false,306150062474539008"
"Twitter Web Client,My @foxandfriends re: the sequestration failure of leadership in DC China playing us &amp; taking over in 2016 http://t.co/afsPIhiTrj,02-25-2013 19:27:39,40,13,false,306123310926815232"
"Twitter Web Client,China is not our friend. They are not our ally. They want to overtake us and if we don't get smart and tough soon they will.,02-21-2013 20:35:43,1140,457,false,304690887248707584"
"Twitter Web Client,Now China is helping Iran smuggle nuclear parts http://t.co/H6nGFh8l . China is not an ally but our country's greatest threat &amp; rival.,02-19-2013 21:35:15,209,62,false,303981093432991745"
"Twitter Web Client,China keeps manipulating its currency at our financial expense.  Why do our leaders continually let China run all over us?,02-07-2013 21:24:54,195,80,false,299629835213500416"
"Twitter Web Client,Just as I predicted immigration reform will increase the cost of ObamaCare over $300B http://t.co/CmDQ20a2 More money borrowed from China.,02-06-2013 19:45:20,449,198,false,299242390244438016"
"Twitter Web Client,China is buying our shale and gas fields http://t.co/T4bu11CK &amp; Obama still won't approve Keystone http://t.co/Rr94yvAV Pathetic!,02-04-2013 21:38:18,323,55,false,298546046081048577"
"Twitter Web Client,China is about to acquire 82800 net acres of a Texas shale oil and gas field http://t.co/T4bu11CK  What are we doing!,02-04-2013 21:35:26,924,160,false,298545324467830784"
"Twitter Web Client,Obama's speech in Las Vegas yesterday cost the taxpayer $520 per word and over $1.6M  http://t.co/W7OVfZvz  More money borrowed from China.,01-30-2013 21:28:37,564,133,false,296731670021799936"
"Twitter Web Client,The new reality.  China's economy 'underpins' global demand http://t.co/1nAj93O8 Our leaders just watched as China took full control.,01-29-2013 18:40:40,88,15,false,296327015588569088"
"Twitter Web Client,...Terrible for the economy and a job killer. China is laughing at us!,01-24-2013 20:12:57,116,36,false,294538300692238336"
"Twitter Web Client,In 2010 alone our trade deficit with China cost over 566000 jobs http://t.co/u9gb8nY9  This is unsustainable for the American worker.,01-23-2013 19:29:12,91,25,false,294164901662953473"
"Twitter Web Client,China watched Obama's press conference yesterday salivating.  We will be borrowing trillions more from them.,01-15-2013 21:32:08,299,85,false,291296736457146368"
"Twitter Web Client,We were led to believe that Jeep would manufacture in U.S. and sell to China-like China does to us.,01-15-2013 17:05:20,97,35,false,291229591626973187"
"Twitter Web Client,Unlike U.S. China taxes things made in the U.S. and sold in China. China demands plants we don't. Stupid!,01-15-2013 16:39:59,212,69,false,291223214267441153"
"Twitter Web Client,From Bloomberg: ""Chrysler's Jeep expects China production agreement soon.""  I told you so.,01-15-2013 16:04:53,203,43,false,291214378987057152"
"Twitter Web Client,Hagel has been endorsed by China http://t.co/8zmnZgLr &amp; Iran http://t.co/ZHdfNN5k  for SOD.  Welcome to Obama's second term!,01-09-2013 21:00:03,141,22,false,289114333500289026"
"Twitter Web Client,Trade with China has killed over 29% of US manufacturing jobs in the US http://t.co/qae9jpzZ China is robbing us blind!,01-07-2013 21:03:41,239,61,false,288390473868013568"
"Twitter Web Client,China is robbing us blind in trade deficits and stealing our jobs yet our leaders are claiming 'progress' http://t.co/2r9DHxHo SAD!,12-20-2012 20:51:47,260,85,false,281864496912400386"
"Twitter Web Client,We can't even stop the Norks from blasting a missile.  China is laughing at us.  It is really sad.,12-12-2012 20:16:50,200,69,false,278956599786213376"
"Twitter Web Client,China is buying so many of our companies-- it's really getting bad.,12-11-2012 17:45:01,317,89,false,278556002893303809"
"Twitter Web Client,The government is borrowing 46 cents on every dollar it spends http://t.co/joS4tjDA  Dangerous for us but great news for China.,12-10-2012 20:45:29,275,47,false,278239034478833664"
"Twitter Web Client,The Chinese are smart.  They bought up over $7B in US housing last year http://t.co/tt9BZwxR  U.S. is busy making China even richer.,12-10-2012 20:32:45,258,43,false,278235827933433857"
"Twitter Web Client,China is about to acquire a unit of AIG which we bailed out for $5.5B http://t.co/0xBsByf6  China is making great deals on our backs.,12-10-2012 20:30:58,262,41,false,278235379344220161"
"Twitter Web Client,Treasury has refused to name China a currency manipulator even though the yuan ""remains significantly undervalued"" http://t.co/rHHCXhEQ,11-28-2012 19:50:15,84,20,false,273876477756465152"
"Twitter Web Client,China just landed a jet on an aircraft carrier stolen from a U.S. design. http://t.co/JuDr49kV We should offset the thievery from our debt..,11-27-2012 21:33:35,161,67,false,273540096769269760"
